,store_nbr,family,year,month,sales
81669,47,DAIRY,2013,10,32931.0
81670,47,DAIRY,2013,11,46094.0
81671,47,DAIRY,2013,12,59480.0
81672,47,DAIRY,2014,1,60734.0
81673,47,DAIRY,2014,2,51410.0
81674,47,DAIRY,2014,3,64156.0
81675,47,DAIRY,2014,4,60491.0
81676,47,DAIRY,2014,5,59978.0
81677,47,DAIRY,2014,6,57199.0
81678,47,DAIRY,2014,7,57184.0
81679,47,DAIRY,2014,8,52397.0
81680,47,DAIRY,2014,9,60319.0
81681,47,DAIRY,2014,10,60623.0
81682,47,DAIRY,2014,11,62730.0
81683,47,DAIRY,2014,12,65770.0
81684,47,DAIRY,2015,1,61288.0
81685,47,DAIRY,2015,2,53302.0
81686,47,DAIRY,2015,3,66485.0
81687,47,DAIRY,2015,4,63200.0
81688,47,DAIRY,2015,5,67720.0
81689,47,DAIRY,2015,6,63618.0
81690,47,DAIRY,2015,7,63202.0
81691,47,DAIRY,2015,8,62880.0
81692,47,DAIRY,2015,9,63245.0
81693,47,DAIRY,2015,10,67692.0
81694,47,DAIRY,2015,11,68511.0
81695,47,DAIRY,2015,12,71963.0
81696,47,DAIRY,2016,1,73118.0
81697,47,DAIRY,2016,2,65716.0
81698,47,DAIRY,2016,3,72287.0
81699,47,DAIRY,2016,4,72525.0
81700,47,DAIRY,2016,5,74389.0
81701,47,DAIRY,2016,6,65959.0
81702,47,DAIRY,2016,7,68206.0
81703,47,DAIRY,2016,8,65410.0
81704,47,DAIRY,2016,9,72539.0
81705,47,DAIRY,2016,10,74901.0
81706,47,DAIRY,2016,11,76380.0
81707,47,DAIRY,2016,12,79863.0
81708,47,DAIRY,2017,1,79102.0
81709,47,DAIRY,2017,2,68663.0
81710,47,DAIRY,2017,3,83483.0
81711,47,DAIRY,2017,4,80991.0
81712,47,DAIRY,2017,5,78809.0
81713,47,DAIRY,2017,6,74291.0
81714,47,DAIRY,2017,7,72253.0
81715,47,DAIRY,2017,8,30855.0
81716,47,DAIRY,2017,9,0.0
81717,47,DAIRY,2017,10,0.0
81718,47,DAIRY,2017,11,0.0
81719,47,DAIRY,2017,12,0.0
81720,47,DELI,2013,1,16793.355
81721,47,DELI,2013,2,15561.439
81722,47,DELI,2013,3,17808.152
81723,47,DELI,2013,4,16927.242
81724,47,DELI,2013,5,18129.277
81725,47,DELI,2013,6,17720.37
81726,47,DELI,2013,7,14994.712
81727,47,DELI,2013,8,15288.252
81728,47,DELI,2013,9,18379.729
81729,47,DELI,2013,10,17728.883
81730,47,DELI,2013,11,17823.445
81731,47,DELI,2013,12,21439.242
81732,47,DELI,2014,1,18456.385
81733,47,DELI,2014,2,16336.53
81734,47,DELI,2014,3,19266.035
81735,47,DELI,2014,4,17866.186
81736,47,DELI,2014,5,19724.117
81737,47,DELI,2014,6,19215.29
81738,47,DELI,2014,7,18559.73
81739,47,DELI,2014,8,18808.766
81740,47,DELI,2014,9,18117.785
81741,47,DELI,2014,10,18134.521
81742,47,DELI,2014,11,19711.205
81743,47,DELI,2014,12,22253.314
81744,47,DELI,2015,1,21569.01
81745,47,DELI,2015,2,19435.553
81746,47,DELI,2015,3,21025.857
81747,47,DELI,2015,4,19820.81
81748,47,DELI,2015,5,22384.252
81749,47,DELI,2015,6,20686.01
81750,47,DELI,2015,7,21066.152
81751,47,DELI,2015,8,21152.193
81752,47,DELI,2015,9,21754.13
81753,47,DELI,2015,10,21697.467
81754,47,DELI,2015,11,19212.635
81755,47,DELI,2015,12,21753.844
81756,47,DELI,2016,1,20413.113
81757,47,DELI,2016,2,18209.943
81758,47,DELI,2016,3,18438.576
81759,47,DELI,2016,4,19103.178
81760,47,DELI,2016,5,19890.549
81761,47,DELI,2016,6,17133.357
81762,47,DELI,2016,7,18065.467
81763,47,DELI,2016,8,17128.29
81764,47,DELI,2016,9,17749.174
81765,47,DELI,2016,10,19720.793
81766,47,DELI,2016,11,21559.541
81767,47,DELI,2016,12,22424.428
81768,47,DELI,2017,1,21081.543
81769,47,DELI,2017,2,19797.283
81770,47,DELI,2017,3,23706.16
81771,47,DELI,2017,4,22328.906
81772,47,DELI,2017,5,21958.305
81773,47,DELI,2017,6,21565.29
81774,47,DELI,2017,7,23095.941
81775,47,DELI,2017,8,9987.037
81776,47,DELI,2017,9,0.0
81777,47,DELI,2017,10,0.0
81778,47,DELI,2017,11,0.0
81779,47,DELI,2017,12,0.0
81780,47,EGGS,2013,1,10820.0
81781,47,EGGS,2013,2,9927.0
81782,47,EGGS,2013,3,12385.0
81783,47,EGGS,2013,4,10362.0
81784,47,EGGS,2013,5,10576.0
81785,47,EGGS,2013,6,10239.0
81786,47,EGGS,2013,7,9625.0
81787,47,EGGS,2013,8,9187.0
81788,47,EGGS,2013,9,11033.0
81789,47,EGGS,2013,10,10811.0
81790,47,EGGS,2013,11,10233.0
81791,47,EGGS,2013,12,10098.0
81792,47,EGGS,2014,1,10811.0
81793,47,EGGS,2014,2,9825.0
81794,47,EGGS,2014,3,11743.0
81795,47,EGGS,2014,4,10644.0
81796,47,EGGS,2014,5,11137.0
81797,47,EGGS,2014,6,10734.0
81798,47,EGGS,2014,7,10461.0
81799,47,EGGS,2014,8,10682.0
81800,47,EGGS,2014,9,11064.0
81801,47,EGGS,2014,10,11001.0
81802,47,EGGS,2014,11,10984.0
81803,47,EGGS,2014,12,10619.0
81804,47,EGGS,2015,1,12370.0
81805,47,EGGS,2015,2,10342.0
81806,47,EGGS,2015,3,11353.0
81807,47,EGGS,2015,4,10322.0
81808,47,EGGS,2015,5,11420.0
81809,47,EGGS,2015,6,10741.0
81810,47,EGGS,2015,7,11188.0
81811,47,EGGS,2015,8,10826.0
81812,47,EGGS,2015,9,10204.0
81813,47,EGGS,2015,10,9996.0
81814,47,EGGS,2015,11,10141.0
81815,47,EGGS,2015,12,10177.0
81816,47,EGGS,2016,1,11071.0
81817,47,EGGS,2016,2,9518.0
81818,47,EGGS,2016,3,10831.0
81819,47,EGGS,2016,4,10751.0
81820,47,EGGS,2016,5,10509.0
81821,47,EGGS,2016,6,9685.0
81822,47,EGGS,2016,7,10350.0
81823,47,EGGS,2016,8,10476.0
81824,47,EGGS,2016,9,10693.0
81825,47,EGGS,2016,10,11580.0
81826,47,EGGS,2016,11,11314.0
81827,47,EGGS,2016,12,11629.0
81828,47,EGGS,2017,1,11922.0
81829,47,EGGS,2017,2,10435.0
81830,47,EGGS,2017,3,12388.0
81831,47,EGGS,2017,4,11825.0
81832,47,EGGS,2017,5,11878.0
81833,47,EGGS,2017,6,12476.0
81834,47,EGGS,2017,7,12099.0
81835,47,EGGS,2017,8,5325.0
81836,47,EGGS,2017,9,0.0
81837,47,EGGS,2017,10,0.0
81838,47,EGGS,2017,11,0.0
81839,47,EGGS,2017,12,0.0
81840,47,FROZEN FOODS,2013,1,8031.191
81841,47,FROZEN FOODS,2013,2,7172.635
81842,47,FROZEN FOODS,2013,3,8804.363
81843,47,FROZEN FOODS,2013,4,8652.96
81844,47,FROZEN FOODS,2013,5,8623.887
81845,47,FROZEN FOODS,2013,6,10085.787
81846,47,FROZEN FOODS,2013,7,8858.395
81847,47,FROZEN FOODS,2013,8,8714.089
81848,47,FROZEN FOODS,2013,9,9469.015
81849,47,FROZEN FOODS,2013,10,9335.506
81850,47,FROZEN FOODS,2013,11,10132.673
81851,47,FROZEN FOODS,2013,12,45794.223
81852,47,FROZEN FOODS,2014,1,10086.666
81853,47,FROZEN FOODS,2014,2,8533.324
81854,47,FROZEN FOODS,2014,3,9642.629
81855,47,FROZEN FOODS,2014,4,9370.104
81856,47,FROZEN FOODS,2014,5,10627.384
81857,47,FROZEN FOODS,2014,6,10128.18
81858,47,FROZEN FOODS,2014,7,9755.876
81859,47,FROZEN FOODS,2014,8,9653.982
81860,47,FROZEN FOODS,2014,9,9451.631
81861,47,FROZEN FOODS,2014,10,9526.167
81862,47,FROZEN FOODS,2014,11,10729.27
81863,47,FROZEN FOODS,2014,12,46532.74
81864,47,FROZEN FOODS,2015,1,11587.001
81865,47,FROZEN FOODS,2015,2,9153.445
81866,47,FROZEN FOODS,2015,3,9574.191
81867,47,FROZEN FOODS,2015,4,10156.706
81868,47,FROZEN FOODS,2015,5,10649.34
81869,47,FROZEN FOODS,2015,6,9860.919
81870,47,FROZEN FOODS,2015,7,10052.663
81871,47,FROZEN FOODS,2015,8,9748.548
81872,47,FROZEN FOODS,2015,9,9709.311
81873,47,FROZEN FOODS,2015,10,9895.971
81874,47,FROZEN FOODS,2015,11,11544.578
81875,47,FROZEN FOODS,2015,12,68882.586
81876,47,FROZEN FOODS,2016,1,11355.3125
81877,47,FROZEN FOODS,2016,2,9402.915
81878,47,FROZEN FOODS,2016,3,8873.264
81879,47,FROZEN FOODS,2016,4,9363.12
81880,47,FROZEN FOODS,2016,5,9986.009
81881,47,FROZEN FOODS,2016,6,8950.408
81882,47,FROZEN FOODS,2016,7,9752.476
81883,47,FROZEN FOODS,2016,8,9020.931
81884,47,FROZEN FOODS,2016,9,9126.911
81885,47,FROZEN FOODS,2016,10,10095.784
81886,47,FROZEN FOODS,2016,11,11526.778
81887,47,FROZEN FOODS,2016,12,61944.523
81888,47,FROZEN FOODS,2017,1,10281.247
81889,47,FROZEN FOODS,2017,2,8430.966
81890,47,FROZEN FOODS,2017,3,8820.222
81891,47,FROZEN FOODS,2017,4,9036.454
81892,47,FROZEN FOODS,2017,5,9806.595
81893,47,FROZEN FOODS,2017,6,9190.36
81894,47,FROZEN FOODS,2017,7,8972.469
81895,47,FROZEN FOODS,2017,8,3823.291
81896,47,FROZEN FOODS,2017,9,0.0
81897,47,FROZEN FOODS,2017,10,0.0
81898,47,FROZEN FOODS,2017,11,0.0
81899,47,FROZEN FOODS,2017,12,0.0
81900,47,GROCERY I,2013,1,203672.0
81901,47,GROCERY I,2013,2,188292.0
81902,47,GROCERY I,2013,3,228314.0
81903,47,GROCERY I,2013,4,207540.0
81904,47,GROCERY I,2013,5,213904.0
81905,47,GROCERY I,2013,6,219694.0
81906,47,GROCERY I,2013,7,204326.0
81907,47,GROCERY I,2013,8,208795.0
81908,47,GROCERY I,2013,9,231495.0
81909,47,GROCERY I,2013,10,233754.0
81910,47,GROCERY I,2013,11,240897.0
81911,47,GROCERY I,2013,12,304069.0
81912,47,GROCERY I,2014,1,234661.0
81913,47,GROCERY I,2014,2,214900.0
81914,47,GROCERY I,2014,3,263715.0
81915,47,GROCERY I,2014,4,248326.0
81916,47,GROCERY I,2014,5,259190.0
81917,47,GROCERY I,2014,6,251491.0
81918,47,GROCERY I,2014,7,245971.0
81919,47,GROCERY I,2014,8,254047.0
81920,47,GROCERY I,2014,9,250332.0
81921,47,GROCERY I,2014,10,254216.0
81922,47,GROCERY I,2014,11,273675.0
81923,47,GROCERY I,2014,12,346777.0
81924,47,GROCERY I,2015,1,272929.0
81925,47,GROCERY I,2015,2,241596.0
81926,47,GROCERY I,2015,3,283927.0
81927,47,GROCERY I,2015,4,271200.0
81928,47,GROCERY I,2015,5,288726.0
81929,47,GROCERY I,2015,6,265195.0
81930,47,GROCERY I,2015,7,266767.0
81931,47,GROCERY I,2015,8,276470.0
81932,47,GROCERY I,2015,9,279708.0
81933,47,GROCERY I,2015,10,309664.0
81934,47,GROCERY I,2015,11,303743.0
81935,47,GROCERY I,2015,12,354926.5
81936,47,GROCERY I,2016,1,298406.0
81937,47,GROCERY I,2016,2,278809.0
81938,47,GROCERY I,2016,3,297165.0
81939,47,GROCERY I,2016,4,345257.0
81940,47,GROCERY I,2016,5,312940.0
81941,47,GROCERY I,2016,6,278306.0
81942,47,GROCERY I,2016,7,292124.0
81943,47,GROCERY I,2016,8,274381.0
81944,47,GROCERY I,2016,9,292020.0
81945,47,GROCERY I,2016,10,328168.0
81946,47,GROCERY I,2016,11,363036.0
81947,47,GROCERY I,2016,12,412167.0
81948,47,GROCERY I,2017,1,348719.0
81949,47,GROCERY I,2017,2,308529.0
81950,47,GROCERY I,2017,3,358293.0
81951,47,GROCERY I,2017,4,350388.0
81952,47,GROCERY I,2017,5,344449.0
81953,47,GROCERY I,2017,6,335789.0
81954,47,GROCERY I,2017,7,346505.0
81955,47,GROCERY I,2017,8,152173.0
81956,47,GROCERY I,2017,9,0.0
81957,47,GROCERY I,2017,10,0.0
81958,47,GROCERY I,2017,11,0.0
81959,47,GROCERY I,2017,12,0.0
81960,47,GROCERY II,2013,1,1264.0
81961,47,GROCERY II,2013,2,1078.0
81962,47,GROCERY II,2013,3,1348.0
81963,47,GROCERY II,2013,4,1300.0
81964,47,GROCERY II,2013,5,1283.0
81965,47,GROCERY II,2013,6,1310.0
81966,47,GROCERY II,2013,7,1005.0
81967,47,GROCERY II,2013,8,1189.0
81968,47,GROCERY II,2013,9,1352.0
81969,47,GROCERY II,2013,10,1234.0
81970,47,GROCERY II,2013,11,1497.0
81971,47,GROCERY II,2013,12,2706.0
81972,47,GROCERY II,2014,1,1617.0
81973,47,GROCERY II,2014,2,1488.0
81974,47,GROCERY II,2014,3,1868.0
81975,47,GROCERY II,2014,4,1940.0
81976,47,GROCERY II,2014,5,2079.0
81977,47,GROCERY II,2014,6,2198.0
81978,47,GROCERY II,2014,7,2299.0
81979,47,GROCERY II,2014,8,2209.0
81980,47,GROCERY II,2014,9,2332.0
81981,47,GROCERY II,2014,10,1874.0
81982,47,GROCERY II,2014,11,1912.0
81983,47,GROCERY II,2014,12,3422.0
81984,47,GROCERY II,2015,1,1818.0
81985,47,GROCERY II,2015,2,1770.0
81986,47,GROCERY II,2015,3,2281.0
81987,47,GROCERY II,2015,4,2402.0
81988,47,GROCERY II,2015,5,3136.0
81989,47,GROCERY II,2015,6,2755.0
81990,47,GROCERY II,2015,7,2532.0
81991,47,GROCERY II,2015,8,2339.0
81992,47,GROCERY II,2015,9,2419.0
81993,47,GROCERY II,2015,10,2140.0
81994,47,GROCERY II,2015,11,2023.0
81995,47,GROCERY II,2015,12,3945.0
81996,47,GROCERY II,2016,1,2198.0
81997,47,GROCERY II,2016,2,1787.0
81998,47,GROCERY II,2016,3,1822.0
81999,47,GROCERY II,2016,4,1856.0
82000,47,GROCERY II,2016,5,1809.0
82001,47,GROCERY II,2016,6,1773.0
82002,47,GROCERY II,2016,7,1231.0
82003,47,GROCERY II,2016,8,1533.0
82004,47,GROCERY II,2016,9,1362.0
82005,47,GROCERY II,2016,10,1775.0
82006,47,GROCERY II,2016,11,1610.0
82007,47,GROCERY II,2016,12,4021.0
82008,47,GROCERY II,2017,1,1705.0
82009,47,GROCERY II,2017,2,1634.0
82010,47,GROCERY II,2017,3,1866.0
82011,47,GROCERY II,2017,4,1759.0
82012,47,GROCERY II,2017,5,2213.0
82013,47,GROCERY II,2017,6,1928.0
82014,47,GROCERY II,2017,7,1965.0
82015,47,GROCERY II,2017,8,792.0
82016,47,GROCERY II,2017,9,0.0
82017,47,GROCERY II,2017,10,0.0
82018,47,GROCERY II,2017,11,0.0
82019,47,GROCERY II,2017,12,0.0
82020,47,HARDWARE,2013,1,71.0
82021,47,HARDWARE,2013,2,52.0
82022,47,HARDWARE,2013,3,41.0
82023,47,HARDWARE,2013,4,45.0
82024,47,HARDWARE,2013,5,43.0
82025,47,HARDWARE,2013,6,33.0
82026,47,HARDWARE,2013,7,56.0
82027,47,HARDWARE,2013,8,56.0
82028,47,HARDWARE,2013,9,44.0
82029,47,HARDWARE,2013,10,58.0
82030,47,HARDWARE,2013,11,43.0
82031,47,HARDWARE,2013,12,57.0
82032,47,HARDWARE,2014,1,61.0
82033,47,HARDWARE,2014,2,37.0
82034,47,HARDWARE,2014,3,69.0
82035,47,HARDWARE,2014,4,54.0
82036,47,HARDWARE,2014,5,27.0
82037,47,HARDWARE,2014,6,7.0
82038,47,HARDWARE,2014,7,30.0
82039,47,HARDWARE,2014,8,14.0
82040,47,HARDWARE,2014,9,37.0
82041,47,HARDWARE,2014,10,42.0
82042,47,HARDWARE,2014,11,27.0
82043,47,HARDWARE,2014,12,32.0
82044,47,HARDWARE,2015,1,20.0
82045,47,HARDWARE,2015,2,41.0
82046,47,HARDWARE,2015,3,32.0
82047,47,HARDWARE,2015,4,33.0
82048,47,HARDWARE,2015,5,30.0
82049,47,HARDWARE,2015,6,33.0
82050,47,HARDWARE,2015,7,49.0
82051,47,HARDWARE,2015,8,69.0
82052,47,HARDWARE,2015,9,63.0
82053,47,HARDWARE,2015,10,71.0
82054,47,HARDWARE,2015,11,94.0
82055,47,HARDWARE,2015,12,83.0
82056,47,HARDWARE,2016,1,67.0
82057,47,HARDWARE,2016,2,78.0
82058,47,HARDWARE,2016,3,65.0
82059,47,HARDWARE,2016,4,102.0
82060,47,HARDWARE,2016,5,64.0
82061,47,HARDWARE,2016,6,42.0
82062,47,HARDWARE,2016,7,60.0
82063,47,HARDWARE,2016,8,55.0
82064,47,HARDWARE,2016,9,50.0
82065,47,HARDWARE,2016,10,64.0
82066,47,HARDWARE,2016,11,64.0
82067,47,HARDWARE,2016,12,64.0
82068,47,HARDWARE,2017,1,76.0
82069,47,HARDWARE,2017,2,73.0
82070,47,HARDWARE,2017,3,92.0
82071,47,HARDWARE,2017,4,94.0
82072,47,HARDWARE,2017,5,103.0
82073,47,HARDWARE,2017,6,68.0
82074,47,HARDWARE,2017,7,77.0
82075,47,HARDWARE,2017,8,31.0
82076,47,HARDWARE,2017,9,0.0
82077,47,HARDWARE,2017,10,0.0
82078,47,HARDWARE,2017,11,0.0
82079,47,HARDWARE,2017,12,0.0
82080,47,HOME AND KITCHEN I,2013,1,0.0
82081,47,HOME AND KITCHEN I,2013,2,0.0
82082,47,HOME AND KITCHEN I,2013,3,0.0
82083,47,HOME AND KITCHEN I,2013,4,0.0
82084,47,HOME AND KITCHEN I,2013,5,0.0
82085,47,HOME AND KITCHEN I,2013,6,0.0
82086,47,HOME AND KITCHEN I,2013,7,0.0
82087,47,HOME AND KITCHEN I,2013,8,0.0
82088,47,HOME AND KITCHEN I,2013,9,0.0
82089,47,HOME AND KITCHEN I,2013,10,0.0
82090,47,HOME AND KITCHEN I,2013,11,0.0
82091,47,HOME AND KITCHEN I,2013,12,0.0
82092,47,HOME AND KITCHEN I,2014,1,1243.0
82093,47,HOME AND KITCHEN I,2014,2,0.0
82094,47,HOME AND KITCHEN I,2014,3,982.0
82095,47,HOME AND KITCHEN I,2014,4,0.0
82096,47,HOME AND KITCHEN I,2014,5,0.0
82097,47,HOME AND KITCHEN I,2014,6,0.0
82098,47,HOME AND KITCHEN I,2014,7,1627.0
82099,47,HOME AND KITCHEN I,2014,8,0.0
82100,47,HOME AND KITCHEN I,2014,9,1316.0
82101,47,HOME AND KITCHEN I,2014,10,1718.0
82102,47,HOME AND KITCHEN I,2014,11,1537.0
82103,47,HOME AND KITCHEN I,2014,12,3027.0
82104,47,HOME AND KITCHEN I,2015,1,1295.0
82105,47,HOME AND KITCHEN I,2015,2,1007.0
82106,47,HOME AND KITCHEN I,2015,3,1050.0
82107,47,HOME AND KITCHEN I,2015,4,1325.0
82108,47,HOME AND KITCHEN I,2015,5,1269.0
82109,47,HOME AND KITCHEN I,2015,6,1290.0
82110,47,HOME AND KITCHEN I,2015,7,1820.0
82111,47,HOME AND KITCHEN I,2015,8,1691.0
82112,47,HOME AND KITCHEN I,2015,9,2074.0
82113,47,HOME AND KITCHEN I,2015,10,2025.0
82114,47,HOME AND KITCHEN I,2015,11,1745.0
82115,47,HOME AND KITCHEN I,2015,12,3124.0
82116,47,HOME AND KITCHEN I,2016,1,1293.0
82117,47,HOME AND KITCHEN I,2016,2,1017.0
82118,47,HOME AND KITCHEN I,2016,3,1529.0
82119,47,HOME AND KITCHEN I,2016,4,1512.0
82120,47,HOME AND KITCHEN I,2016,5,1793.0
82121,47,HOME AND KITCHEN I,2016,6,1574.0
82122,47,HOME AND KITCHEN I,2016,7,1647.0
82123,47,HOME AND KITCHEN I,2016,8,1506.0
82124,47,HOME AND KITCHEN I,2016,9,2029.0
82125,47,HOME AND KITCHEN I,2016,10,2035.0
82126,47,HOME AND KITCHEN I,2016,11,1683.0
82127,47,HOME AND KITCHEN I,2016,12,3616.0
82128,47,HOME AND KITCHEN I,2017,1,2693.0
82129,47,HOME AND KITCHEN I,2017,2,2373.0
82130,47,HOME AND KITCHEN I,2017,3,1891.0
82131,47,HOME AND KITCHEN I,2017,4,1599.0
82132,47,HOME AND KITCHEN I,2017,5,1579.0
82133,47,HOME AND KITCHEN I,2017,6,1964.0
82134,47,HOME AND KITCHEN I,2017,7,1907.0
82135,47,HOME AND KITCHEN I,2017,8,1193.0
82136,47,HOME AND KITCHEN I,2017,9,0.0
82137,47,HOME AND KITCHEN I,2017,10,0.0
82138,47,HOME AND KITCHEN I,2017,11,0.0
82139,47,HOME AND KITCHEN I,2017,12,0.0
82140,47,HOME AND KITCHEN II,2013,1,0.0
82141,47,HOME AND KITCHEN II,2013,2,0.0
82142,47,HOME AND KITCHEN II,2013,3,0.0
82143,47,HOME AND KITCHEN II,2013,4,0.0
82144,47,HOME AND KITCHEN II,2013,5,0.0
82145,47,HOME AND KITCHEN II,2013,6,0.0
82146,47,HOME AND KITCHEN II,2013,7,0.0
82147,47,HOME AND KITCHEN II,2013,8,0.0
82148,47,HOME AND KITCHEN II,2013,9,0.0
82149,47,HOME AND KITCHEN II,2013,10,0.0
82150,47,HOME AND KITCHEN II,2013,11,0.0
82151,47,HOME AND KITCHEN II,2013,12,0.0
82152,47,HOME AND KITCHEN II,2014,1,675.0
82153,47,HOME AND KITCHEN II,2014,2,0.0
82154,47,HOME AND KITCHEN II,2014,3,553.0
82155,47,HOME AND KITCHEN II,2014,4,0.0
82156,47,HOME AND KITCHEN II,2014,5,0.0
82157,47,HOME AND KITCHEN II,2014,6,0.0
82158,47,HOME AND KITCHEN II,2014,7,632.0
82159,47,HOME AND KITCHEN II,2014,8,0.0
82160,47,HOME AND KITCHEN II,2014,9,761.0
82161,47,HOME AND KITCHEN II,2014,10,950.0
82162,47,HOME AND KITCHEN II,2014,11,882.0
82163,47,HOME AND KITCHEN II,2014,12,991.0
82164,47,HOME AND KITCHEN II,2015,1,967.0
82165,47,HOME AND KITCHEN II,2015,2,1027.0
82166,47,HOME AND KITCHEN II,2015,3,1177.0
82167,47,HOME AND KITCHEN II,2015,4,816.0
82168,47,HOME AND KITCHEN II,2015,5,2811.0
82169,47,HOME AND KITCHEN II,2015,6,3078.0
82170,47,HOME AND KITCHEN II,2015,7,2250.0
82171,47,HOME AND KITCHEN II,2015,8,1241.0
82172,47,HOME AND KITCHEN II,2015,9,1721.0
82173,47,HOME AND KITCHEN II,2015,10,7115.0
82174,47,HOME AND KITCHEN II,2015,11,1310.0
82175,47,HOME AND KITCHEN II,2015,12,1444.0
82176,47,HOME AND KITCHEN II,2016,1,1998.0
82177,47,HOME AND KITCHEN II,2016,2,1386.0
82178,47,HOME AND KITCHEN II,2016,3,1204.0
82179,47,HOME AND KITCHEN II,2016,4,1807.0
82180,47,HOME AND KITCHEN II,2016,5,3086.0
82181,47,HOME AND KITCHEN II,2016,6,2661.0
82182,47,HOME AND KITCHEN II,2016,7,3074.0
82183,47,HOME AND KITCHEN II,2016,8,1912.0
82184,47,HOME AND KITCHEN II,2016,9,2267.0
82185,47,HOME AND KITCHEN II,2016,10,1932.0
82186,47,HOME AND KITCHEN II,2016,11,1952.0
82187,47,HOME AND KITCHEN II,2016,12,2456.0
82188,47,HOME AND KITCHEN II,2017,1,2268.0
82189,47,HOME AND KITCHEN II,2017,2,1757.0
82190,47,HOME AND KITCHEN II,2017,3,2293.0
82191,47,HOME AND KITCHEN II,2017,4,2883.0
82192,47,HOME AND KITCHEN II,2017,5,3305.0
82193,47,HOME AND KITCHEN II,2017,6,2453.0
82194,47,HOME AND KITCHEN II,2017,7,2769.0
82195,47,HOME AND KITCHEN II,2017,8,1199.0
82196,47,HOME AND KITCHEN II,2017,9,0.0
82197,47,HOME AND KITCHEN II,2017,10,0.0
82198,47,HOME AND KITCHEN II,2017,11,0.0
82199,47,HOME AND KITCHEN II,2017,12,0.0
82200,47,HOME APPLIANCES,2013,1,0.0
82201,47,HOME APPLIANCES,2013,2,9.0
82202,47,HOME APPLIANCES,2013,3,87.0
82203,47,HOME APPLIANCES,2013,4,87.0
82204,47,HOME APPLIANCES,2013,5,89.0
82205,47,HOME APPLIANCES,2013,6,74.0
82206,47,HOME APPLIANCES,2013,7,56.0
82207,47,HOME APPLIANCES,2013,8,58.0
82208,47,HOME APPLIANCES,2013,9,81.0
82209,47,HOME APPLIANCES,2013,10,49.0
82210,47,HOME APPLIANCES,2013,11,68.0
82211,47,HOME APPLIANCES,2013,12,71.0
82212,47,HOME APPLIANCES,2014,1,81.0
82213,47,HOME APPLIANCES,2014,2,67.0
82214,47,HOME APPLIANCES,2014,3,85.0
82215,47,HOME APPLIANCES,2014,4,56.0
82216,47,HOME APPLIANCES,2014,5,58.0
82217,47,HOME APPLIANCES,2014,6,38.0
82218,47,HOME APPLIANCES,2014,7,45.0
82219,47,HOME APPLIANCES,2014,8,59.0
82220,47,HOME APPLIANCES,2014,9,60.0
82221,47,HOME APPLIANCES,2014,10,32.0
82222,47,HOME APPLIANCES,2014,11,0.0
82223,47,HOME APPLIANCES,2014,12,34.0
82224,47,HOME APPLIANCES,2015,1,97.0
82225,47,HOME APPLIANCES,2015,2,73.0
82226,47,HOME APPLIANCES,2015,3,112.0
82227,47,HOME APPLIANCES,2015,4,74.0
82228,47,HOME APPLIANCES,2015,5,48.0
82229,47,HOME APPLIANCES,2015,6,11.0
82230,47,HOME APPLIANCES,2015,7,0.0
82231,47,HOME APPLIANCES,2015,8,55.0
82232,47,HOME APPLIANCES,2015,9,0.0
82233,47,HOME APPLIANCES,2015,10,38.0
82234,47,HOME APPLIANCES,2015,11,68.0
82235,47,HOME APPLIANCES,2015,12,69.0
82236,47,HOME APPLIANCES,2016,1,87.0
82237,47,HOME APPLIANCES,2016,2,88.0
82238,47,HOME APPLIANCES,2016,3,48.0
82239,47,HOME APPLIANCES,2016,4,53.0
82240,47,HOME APPLIANCES,2016,5,64.0
82241,47,HOME APPLIANCES,2016,6,42.0
82242,47,HOME APPLIANCES,2016,7,69.0
82243,47,HOME APPLIANCES,2016,8,15.0
82244,47,HOME APPLIANCES,2016,9,20.0
82245,47,HOME APPLIANCES,2016,10,8.0
82246,47,HOME APPLIANCES,2016,11,5.0
82247,47,HOME APPLIANCES,2016,12,63.0
82248,47,HOME APPLIANCES,2017,1,40.0
82249,47,HOME APPLIANCES,2017,2,81.0
82250,47,HOME APPLIANCES,2017,3,94.0
82251,47,HOME APPLIANCES,2017,4,103.0
82252,47,HOME APPLIANCES,2017,5,78.0
82253,47,HOME APPLIANCES,2017,6,84.0
82254,47,HOME APPLIANCES,2017,7,19.0
82255,47,HOME APPLIANCES,2017,8,19.0
82256,47,HOME APPLIANCES,2017,9,0.0
82257,47,HOME APPLIANCES,2017,10,0.0
82258,47,HOME APPLIANCES,2017,11,0.0
82259,47,HOME APPLIANCES,2017,12,0.0
82260,47,HOME CARE,2013,1,0.0
82261,47,HOME CARE,2013,2,0.0
82262,47,HOME CARE,2013,3,0.0
82263,47,HOME CARE,2013,4,0.0
82264,47,HOME CARE,2013,5,0.0
82265,47,HOME CARE,2013,6,0.0
82266,47,HOME CARE,2013,7,0.0
82267,47,HOME CARE,2013,8,0.0
82268,47,HOME CARE,2013,9,0.0
82269,47,HOME CARE,2013,10,0.0
82270,47,HOME CARE,2013,11,0.0
82271,47,HOME CARE,2013,12,0.0
82272,47,HOME CARE,2014,1,20838.0
82273,47,HOME CARE,2014,2,0.0
82274,47,HOME CARE,2014,3,20726.0
82275,47,HOME CARE,2014,4,0.0
82276,47,HOME CARE,2014,5,0.0
82277,47,HOME CARE,2014,6,0.0
