,store_nbr,family,year,sales
6530,45,LADIESWEAR,2013,0.0
6531,45,LADIESWEAR,2014,6366.0
6532,45,LADIESWEAR,2015,5267.0
6533,45,LADIESWEAR,2016,9001.0
6534,45,LADIESWEAR,2017,6398.0
6535,45,LAWN AND GARDEN,2013,3093.0
6536,45,LAWN AND GARDEN,2014,3744.0
6537,45,LAWN AND GARDEN,2015,4817.0
6538,45,LAWN AND GARDEN,2016,6845.0
6539,45,LAWN AND GARDEN,2017,11662.0
6540,45,LINGERIE,2013,2282.0
6541,45,LINGERIE,2014,2092.0
6542,45,LINGERIE,2015,1669.0
6543,45,LINGERIE,2016,1548.0
6544,45,LINGERIE,2017,1076.0
6545,45,"LIQUOR,WINE,BEER",2013,58970.0
6546,45,"LIQUOR,WINE,BEER",2014,67065.0
6547,45,"LIQUOR,WINE,BEER",2015,90593.0
6548,45,"LIQUOR,WINE,BEER",2016,86833.0
6549,45,"LIQUOR,WINE,BEER",2017,47071.0
6550,45,MAGAZINES,2013,0.0
6551,45,MAGAZINES,2014,658.0
6552,45,MAGAZINES,2015,2544.0
6553,45,MAGAZINES,2016,6978.0
6554,45,MAGAZINES,2017,4515.0
6555,45,MEATS,2013,397088.5
6556,45,MEATS,2014,445251.9
6557,45,MEATS,2015,430633.62
6558,45,MEATS,2016,452806.56
6559,45,MEATS,2017,282830.88
6560,45,PERSONAL CARE,2013,161622.0
6561,45,PERSONAL CARE,2014,221676.0
6562,45,PERSONAL CARE,2015,244690.0
6563,45,PERSONAL CARE,2016,262092.0
6564,45,PERSONAL CARE,2017,177295.0
6565,45,PET SUPPLIES,2013,0.0
6566,45,PET SUPPLIES,2014,4424.0
6567,45,PET SUPPLIES,2015,3888.0
6568,45,PET SUPPLIES,2016,8077.0
6569,45,PET SUPPLIES,2017,6373.0
6570,45,PLAYERS AND ELECTRONICS,2013,0.0
6571,45,PLAYERS AND ELECTRONICS,2014,6549.0
6572,45,PLAYERS AND ELECTRONICS,2015,8041.0
6573,45,PLAYERS AND ELECTRONICS,2016,10028.0
6574,45,PLAYERS AND ELECTRONICS,2017,7037.0
6575,45,POULTRY,2013,280374.16
6576,45,POULTRY,2014,524935.6
6577,45,POULTRY,2015,512161.84
6578,45,POULTRY,2016,502470.25
6579,45,POULTRY,2017,324140.25
6580,45,PREPARED FOODS,2013,109653.875
6581,45,PREPARED FOODS,2014,125049.51
6582,45,PREPARED FOODS,2015,120235.8
6583,45,PREPARED FOODS,2016,124843.586
6584,45,PREPARED FOODS,2017,68407.33
6585,45,PRODUCE,2013,6379.0
6586,45,PRODUCE,2014,1482718.4
6587,45,PRODUCE,2015,1425608.0
6588,45,PRODUCE,2016,2442417.5
6589,45,PRODUCE,2017,1556460.2
6590,45,SCHOOL AND OFFICE SUPPLIES,2013,0.0
6591,45,SCHOOL AND OFFICE SUPPLIES,2014,3688.0
6592,45,SCHOOL AND OFFICE SUPPLIES,2015,4771.0
6593,45,SCHOOL AND OFFICE SUPPLIES,2016,6389.0
6594,45,SCHOOL AND OFFICE SUPPLIES,2017,12548.0
6595,45,SEAFOOD,2013,30559.873
6596,45,SEAFOOD,2014,36808.887
6597,45,SEAFOOD,2015,35881.527
6598,45,SEAFOOD,2016,37532.03
6599,45,SEAFOOD,2017,22997.367
6600,46,AUTOMOTIVE,2013,5364.0
6601,46,AUTOMOTIVE,2014,5576.0
6602,46,AUTOMOTIVE,2015,5970.0
6603,46,AUTOMOTIVE,2016,5173.0
6604,46,AUTOMOTIVE,2017,3497.0
6605,46,BABY CARE,2013,0.0
6606,46,BABY CARE,2014,0.0
6607,46,BABY CARE,2015,0.0
6608,46,BABY CARE,2016,0.0
6609,46,BABY CARE,2017,0.0
6610,46,BEAUTY,2013,2944.0
6611,46,BEAUTY,2014,3441.0
6612,46,BEAUTY,2015,4615.0
6613,46,BEAUTY,2016,5155.0
6614,46,BEAUTY,2017,3746.0
6615,46,BEVERAGES,2013,840001.0
6616,46,BEVERAGES,2014,1589546.0
6617,46,BEVERAGES,2015,1751892.0
6618,46,BEVERAGES,2016,2106121.0
6619,46,BEVERAGES,2017,1574040.0
6620,46,BOOKS,2013,0.0
6621,46,BOOKS,2014,0.0
6622,46,BOOKS,2015,0.0
6623,46,BOOKS,2016,128.0
6624,46,BOOKS,2017,71.0
6625,46,BREAD/BAKERY,2013,188315.36
6626,46,BREAD/BAKERY,2014,252177.33
6627,46,BREAD/BAKERY,2015,292392.75
6628,46,BREAD/BAKERY,2016,340577.7
6629,46,BREAD/BAKERY,2017,236643.0
6630,46,CELEBRATION,2013,0.0
6631,46,CELEBRATION,2014,4687.0
6632,46,CELEBRATION,2015,6044.0
6633,46,CELEBRATION,2016,8324.0
6634,46,CELEBRATION,2017,4854.0
6635,46,CLEANING,2013,774078.0
6636,46,CLEANING,2014,817877.0
6637,46,CLEANING,2015,861512.0
6638,46,CLEANING,2016,822857.0
6639,46,CLEANING,2017,594296.0
6640,46,DAIRY,2013,310370.0
6641,46,DAIRY,2014,547119.0
6642,46,DAIRY,2015,559630.0
6643,46,DAIRY,2016,583992.0
6644,46,DAIRY,2017,404999.0
6645,46,DELI,2013,256388.03
6646,46,DELI,2014,294127.75
6647,46,DELI,2015,329307.72
6648,46,DELI,2016,287012.4
6649,46,DELI,2017,196129.78
6650,46,EGGS,2013,72156.0
6651,46,EGGS,2014,71819.0
6652,46,EGGS,2015,64191.0
6653,46,EGGS,2016,54795.0
6654,46,EGGS,2017,39397.0
6655,46,FROZEN FOODS,2013,142982.53
6656,46,FROZEN FOODS,2014,145092.83
6657,46,FROZEN FOODS,2015,171569.95
6658,46,FROZEN FOODS,2016,147680.58
6659,46,FROZEN FOODS,2017,57538.707
6660,46,GROCERY I,2013,2557741.0
6661,46,GROCERY I,2014,2862184.0
6662,46,GROCERY I,2015,3098494.0
6663,46,GROCERY I,2016,3390542.0
6664,46,GROCERY I,2017,2433301.0
6665,46,GROCERY II,2013,12168.0
6666,46,GROCERY II,2014,15000.0
6667,46,GROCERY II,2015,17508.0
6668,46,GROCERY II,2016,15077.0
6669,46,GROCERY II,2017,11000.0
6670,46,HARDWARE,2013,570.0
6671,46,HARDWARE,2014,444.0
6672,46,HARDWARE,2015,486.0
6673,46,HARDWARE,2016,558.0
6674,46,HARDWARE,2017,530.0
6675,46,HOME AND KITCHEN I,2013,0.0
6676,46,HOME AND KITCHEN I,2014,10673.0
6677,46,HOME AND KITCHEN I,2015,14139.0
6678,46,HOME AND KITCHEN I,2016,11639.0
6679,46,HOME AND KITCHEN I,2017,9350.0
6680,46,HOME AND KITCHEN II,2013,0.0
6681,46,HOME AND KITCHEN II,2014,4450.0
6682,46,HOME AND KITCHEN II,2015,19673.0
6683,46,HOME AND KITCHEN II,2016,24265.0
6684,46,HOME AND KITCHEN II,2017,9198.0
6685,46,HOME APPLIANCES,2013,718.0
6686,46,HOME APPLIANCES,2014,566.0
6687,46,HOME APPLIANCES,2015,521.0
6688,46,HOME APPLIANCES,2016,283.0
6689,46,HOME APPLIANCES,2017,269.0
6690,46,HOME CARE,2013,0.0
6691,46,HOME CARE,2014,155123.0
6692,46,HOME CARE,2015,163040.0
6693,46,HOME CARE,2016,236777.0
6694,46,HOME CARE,2017,160095.0
6695,46,LADIESWEAR,2013,0.0
6696,46,LADIESWEAR,2014,8446.0
6697,46,LADIESWEAR,2015,7073.0
6698,46,LADIESWEAR,2016,11004.0
6699,46,LADIESWEAR,2017,7936.0
6700,46,LAWN AND GARDEN,2013,1939.0
6701,46,LAWN AND GARDEN,2014,2598.0
6702,46,LAWN AND GARDEN,2015,2725.0
6703,46,LAWN AND GARDEN,2016,3315.0
6704,46,LAWN AND GARDEN,2017,7361.0
6705,46,LINGERIE,2013,4827.0
6706,46,LINGERIE,2014,2444.0
6707,46,LINGERIE,2015,2374.0
6708,46,LINGERIE,2016,1957.0
6709,46,LINGERIE,2017,1892.0
6710,46,"LIQUOR,WINE,BEER",2013,39004.0
6711,46,"LIQUOR,WINE,BEER",2014,43696.0
6712,46,"LIQUOR,WINE,BEER",2015,50100.0
6713,46,"LIQUOR,WINE,BEER",2016,43786.0
6714,46,"LIQUOR,WINE,BEER",2017,26186.0
6715,46,MAGAZINES,2013,0.0
6716,46,MAGAZINES,2014,230.0
6717,46,MAGAZINES,2015,1305.0
6718,46,MAGAZINES,2016,3825.0
6719,46,MAGAZINES,2017,2284.0
6720,46,MEATS,2013,461395.22
6721,46,MEATS,2014,429757.44
6722,46,MEATS,2015,436867.03
6723,46,MEATS,2016,387689.62
6724,46,MEATS,2017,252760.88
6725,46,PERSONAL CARE,2013,200727.0
6726,46,PERSONAL CARE,2014,271911.0
6727,46,PERSONAL CARE,2015,297836.0
6728,46,PERSONAL CARE,2016,285456.0
6729,46,PERSONAL CARE,2017,196623.0
6730,46,PET SUPPLIES,2013,0.0
6731,46,PET SUPPLIES,2014,3924.0
6732,46,PET SUPPLIES,2015,4234.0
6733,46,PET SUPPLIES,2016,7980.0
6734,46,PET SUPPLIES,2017,5980.0
6735,46,PLAYERS AND ELECTRONICS,2013,0.0
6736,46,PLAYERS AND ELECTRONICS,2014,6236.0
6737,46,PLAYERS AND ELECTRONICS,2015,4943.0
6738,46,PLAYERS AND ELECTRONICS,2016,6631.0
6739,46,PLAYERS AND ELECTRONICS,2017,8985.0
6740,46,POULTRY,2013,298544.0
6741,46,POULTRY,2014,413749.3
6742,46,POULTRY,2015,408037.44
6743,46,POULTRY,2016,361104.44
6744,46,POULTRY,2017,215431.48
6745,46,PREPARED FOODS,2013,54256.492
6746,46,PREPARED FOODS,2014,65350.426
6747,46,PREPARED FOODS,2015,66865.94
6748,46,PREPARED FOODS,2016,63348.91
6749,46,PREPARED FOODS,2017,42362.742
6750,46,PRODUCE,2013,2539.0
6751,46,PRODUCE,2014,661041.56
6752,46,PRODUCE,2015,663024.0
6753,46,PRODUCE,2016,1133282.1
6754,46,PRODUCE,2017,709529.7
6755,46,SCHOOL AND OFFICE SUPPLIES,2013,0.0
6756,46,SCHOOL AND OFFICE SUPPLIES,2014,3643.0
6757,46,SCHOOL AND OFFICE SUPPLIES,2015,3502.0
6758,46,SCHOOL AND OFFICE SUPPLIES,2016,6088.0
6759,46,SCHOOL AND OFFICE SUPPLIES,2017,8553.0
6760,46,SEAFOOD,2013,14666.9795
6761,46,SEAFOOD,2014,16653.213
6762,46,SEAFOOD,2015,21145.314
6763,46,SEAFOOD,2016,20019.635
6764,46,SEAFOOD,2017,12484.845
6765,47,AUTOMOTIVE,2013,5517.0
6766,47,AUTOMOTIVE,2014,6070.0
6767,47,AUTOMOTIVE,2015,5806.0
6768,47,AUTOMOTIVE,2016,5662.0
6769,47,AUTOMOTIVE,2017,3875.0
6770,47,BABY CARE,2013,0.0
6771,47,BABY CARE,2014,0.0
6772,47,BABY CARE,2015,0.0
6773,47,BABY CARE,2016,0.0
6774,47,BABY CARE,2017,0.0
6775,47,BEAUTY,2013,3059.0
6776,47,BEAUTY,2014,3497.0
6777,47,BEAUTY,2015,4331.0
6778,47,BEAUTY,2016,5747.0
6779,47,BEAUTY,2017,4019.0
6780,47,BEVERAGES,2013,1096914.0
6781,47,BEVERAGES,2014,2154114.0
6782,47,BEVERAGES,2015,2375121.0
6783,47,BEVERAGES,2016,2956624.0
6784,47,BEVERAGES,2017,2206080.0
6785,47,BOOKS,2013,0.0
6786,47,BOOKS,2014,0.0
6787,47,BOOKS,2015,0.0
6788,47,BOOKS,2016,365.0
6789,47,BOOKS,2017,216.0
6790,47,BREAD/BAKERY,2013,306448.62
6791,47,BREAD/BAKERY,2014,383362.47
6792,47,BREAD/BAKERY,2015,440171.78
6793,47,BREAD/BAKERY,2016,442398.9
6794,47,BREAD/BAKERY,2017,292514.38
6795,47,CELEBRATION,2013,0.0
6796,47,CELEBRATION,2014,4213.0
6797,47,CELEBRATION,2015,7364.0
6798,47,CELEBRATION,2016,10859.0
6799,47,CELEBRATION,2017,6254.0
6800,47,CLEANING,2013,756333.0
6801,47,CLEANING,2014,834798.0
6802,47,CLEANING,2015,870011.0
6803,47,CLEANING,2016,859439.0
6804,47,CLEANING,2017,594906.0
6805,47,DAIRY,2013,423353.0
6806,47,DAIRY,2014,712991.0
6807,47,DAIRY,2015,773106.0
6808,47,DAIRY,2016,861293.0
6809,47,DAIRY,2017,568447.0
6810,47,DELI,2013,208594.1
6811,47,DELI,2014,226449.86
6812,47,DELI,2015,251557.9
6813,47,DELI,2016,229836.4
6814,47,DELI,2017,163520.47
6815,47,EGGS,2013,125296.0
6816,47,EGGS,2014,129705.0
6817,47,EGGS,2015,129080.0
6818,47,EGGS,2016,128407.0
6819,47,EGGS,2017,88348.0
6820,47,FROZEN FOODS,2013,143674.72
6821,47,FROZEN FOODS,2014,154037.95
6822,47,FROZEN FOODS,2015,180815.27
6823,47,FROZEN FOODS,2016,169398.44
6824,47,FROZEN FOODS,2017,68361.6
6825,47,GROCERY I,2013,2684752.0
6826,47,GROCERY I,2014,3097301.0
6827,47,GROCERY I,2015,3414851.5
6828,47,GROCERY I,2016,3772779.0
6829,47,GROCERY I,2017,2544845.0
6830,47,GROCERY II,2013,16566.0
6831,47,GROCERY II,2014,25238.0
6832,47,GROCERY II,2015,29560.0
6833,47,GROCERY II,2016,22777.0
6834,47,GROCERY II,2017,13862.0
6835,47,HARDWARE,2013,599.0
6836,47,HARDWARE,2014,437.0
6837,47,HARDWARE,2015,618.0
6838,47,HARDWARE,2016,775.0
6839,47,HARDWARE,2017,614.0
6840,47,HOME AND KITCHEN I,2013,0.0
6841,47,HOME AND KITCHEN I,2014,11450.0
6842,47,HOME AND KITCHEN I,2015,19715.0
6843,47,HOME AND KITCHEN I,2016,21234.0
6844,47,HOME AND KITCHEN I,2017,15199.0
6845,47,HOME AND KITCHEN II,2013,0.0
6846,47,HOME AND KITCHEN II,2014,5444.0
6847,47,HOME AND KITCHEN II,2015,24957.0
6848,47,HOME AND KITCHEN II,2016,25735.0
6849,47,HOME AND KITCHEN II,2017,18927.0
6850,47,HOME APPLIANCES,2013,729.0
6851,47,HOME APPLIANCES,2014,615.0
6852,47,HOME APPLIANCES,2015,645.0
6853,47,HOME APPLIANCES,2016,562.0
6854,47,HOME APPLIANCES,2017,518.0
6855,47,HOME CARE,2013,0.0
6856,47,HOME CARE,2014,142488.0
6857,47,HOME CARE,2015,158127.0
6858,47,HOME CARE,2016,237748.0
6859,47,HOME CARE,2017,164227.0
6860,47,LADIESWEAR,2013,0.0
6861,47,LADIESWEAR,2014,6524.0
6862,47,LADIESWEAR,2015,6399.0
6863,47,LADIESWEAR,2016,11277.0
6864,47,LADIESWEAR,2017,7537.0
6865,47,LAWN AND GARDEN,2013,3831.0
6866,47,LAWN AND GARDEN,2014,4795.0
6867,47,LAWN AND GARDEN,2015,4614.0
6868,47,LAWN AND GARDEN,2016,5286.0
6869,47,LAWN AND GARDEN,2017,8850.0
6870,47,LINGERIE,2013,2034.0
6871,47,LINGERIE,2014,1471.0
6872,47,LINGERIE,2015,1948.0
6873,47,LINGERIE,2016,1592.0
6874,47,LINGERIE,2017,1553.0
6875,47,"LIQUOR,WINE,BEER",2013,49497.0
6876,47,"LIQUOR,WINE,BEER",2014,54856.0
6877,47,"LIQUOR,WINE,BEER",2015,65054.0
6878,47,"LIQUOR,WINE,BEER",2016,68276.0
6879,47,"LIQUOR,WINE,BEER",2017,42685.0
6880,47,MAGAZINES,2013,0.0
6881,47,MAGAZINES,2014,540.0
6882,47,MAGAZINES,2015,2080.0
6883,47,MAGAZINES,2016,6314.0
6884,47,MAGAZINES,2017,3459.0
6885,47,MEATS,2013,301317.0
6886,47,MEATS,2014,311210.9
6887,47,MEATS,2015,326803.66
6888,47,MEATS,2016,341879.47
6889,47,MEATS,2017,228723.83
6890,47,PERSONAL CARE,2013,179367.0
6891,47,PERSONAL CARE,2014,255505.0
6892,47,PERSONAL CARE,2015,278475.0
6893,47,PERSONAL CARE,2016,281409.0
6894,47,PERSONAL CARE,2017,188124.0
6895,47,PET SUPPLIES,2013,0.0
6896,47,PET SUPPLIES,2014,3417.0
6897,47,PET SUPPLIES,2015,4153.0
6898,47,PET SUPPLIES,2016,8769.0
6899,47,PET SUPPLIES,2017,6428.0
6900,47,PLAYERS AND ELECTRONICS,2013,0.0
6901,47,PLAYERS AND ELECTRONICS,2014,6462.0
6902,47,PLAYERS AND ELECTRONICS,2015,6486.0
6903,47,PLAYERS AND ELECTRONICS,2016,10156.0
6904,47,PLAYERS AND ELECTRONICS,2017,7436.0
6905,47,POULTRY,2013,284695.38
6906,47,POULTRY,2014,452454.66
6907,47,POULTRY,2015,453595.03
6908,47,POULTRY,2016,450462.9
6909,47,POULTRY,2017,297834.06
6910,47,PREPARED FOODS,2013,105616.44
6911,47,PREPARED FOODS,2014,104012.38
6912,47,PREPARED FOODS,2015,99254.38
6913,47,PREPARED FOODS,2016,111764.555
6914,47,PREPARED FOODS,2017,65362.594
6915,47,PRODUCE,2013,3308.0
6916,47,PRODUCE,2014,1328998.9
6917,47,PRODUCE,2015,1345495.5
6918,47,PRODUCE,2016,2289890.2
6919,47,PRODUCE,2017,1427298.6
6920,47,SCHOOL AND OFFICE SUPPLIES,2013,0.0
6921,47,SCHOOL AND OFFICE SUPPLIES,2014,2334.0
6922,47,SCHOOL AND OFFICE SUPPLIES,2015,4026.0
6923,47,SCHOOL AND OFFICE SUPPLIES,2016,4726.0
6924,47,SCHOOL AND OFFICE SUPPLIES,2017,9802.0
6925,47,SEAFOOD,2013,25658.96
6926,47,SEAFOOD,2014,30472.557
6927,47,SEAFOOD,2015,35800.37
6928,47,SEAFOOD,2016,33303.53
6929,47,SEAFOOD,2017,19291.895
6930,48,AUTOMOTIVE,2013,4334.0
6931,48,AUTOMOTIVE,2014,5495.0
6932,48,AUTOMOTIVE,2015,5700.0
6933,48,AUTOMOTIVE,2016,4124.0
6934,48,AUTOMOTIVE,2017,3140.0
6935,48,BABY CARE,2013,0.0
6936,48,BABY CARE,2014,0.0
6937,48,BABY CARE,2015,0.0
6938,48,BABY CARE,2016,0.0
6939,48,BABY CARE,2017,0.0
6940,48,BEAUTY,2013,2481.0
6941,48,BEAUTY,2014,2977.0
6942,48,BEAUTY,2015,3635.0
6943,48,BEAUTY,2016,5139.0
6944,48,BEAUTY,2017,3541.0
6945,48,BEVERAGES,2013,623972.0
6946,48,BEVERAGES,2014,1306643.0
6947,48,BEVERAGES,2015,1376253.0
6948,48,BEVERAGES,2016,1733096.0
6949,48,BEVERAGES,2017,1273899.0
6950,48,BOOKS,2013,0.0
6951,48,BOOKS,2014,0.0
6952,48,BOOKS,2015,0.0
6953,48,BOOKS,2016,50.0
6954,48,BOOKS,2017,7.0
6955,48,BREAD/BAKERY,2013,203225.89
6956,48,BREAD/BAKERY,2014,227023.14
6957,48,BREAD/BAKERY,2015,251716.86
6958,48,BREAD/BAKERY,2016,302566.03
6959,48,BREAD/BAKERY,2017,206532.75
6960,48,CELEBRATION,2013,0.0
6961,48,CELEBRATION,2014,5144.0
6962,48,CELEBRATION,2015,6112.0
6963,48,CELEBRATION,2016,7908.0
6964,48,CELEBRATION,2017,4937.0
6965,48,CLEANING,2013,684098.0
6966,48,CLEANING,2014,785484.0
6967,48,CLEANING,2015,817637.0
6968,48,CLEANING,2016,780957.0
6969,48,CLEANING,2017,534574.0
6970,48,DAIRY,2013,252197.0
6971,48,DAIRY,2014,473748.0
6972,48,DAIRY,2015,469346.0
6973,48,DAIRY,2016,491542.0
6974,48,DAIRY,2017,331823.0
6975,48,DELI,2013,212193.02
6976,48,DELI,2014,237401.12
6977,48,DELI,2015,251968.16
6978,48,DELI,2016,232328.34
6979,48,DELI,2017,162929.03
6980,48,EGGS,2013,52606.0
6981,48,EGGS,2014,55941.0
6982,48,EGGS,2015,54346.0
6983,48,EGGS,2016,46323.0
6984,48,EGGS,2017,30459.0
6985,48,FROZEN FOODS,2013,110944.94
6986,48,FROZEN FOODS,2014,108978.734
6987,48,FROZEN FOODS,2015,130542.07
6988,48,FROZEN FOODS,2016,122548.664
6989,48,FROZEN FOODS,2017,46998.47
6990,48,GROCERY I,2013,2274011.0
6991,48,GROCERY I,2014,2620253.0
6992,48,GROCERY I,2015,2822994.0
6993,48,GROCERY I,2016,3065491.0
6994,48,GROCERY I,2017,2048245.0
6995,48,GROCERY II,2013,11341.0
6996,48,GROCERY II,2014,16008.0
6997,48,GROCERY II,2015,19007.0
6998,48,GROCERY II,2016,14889.0
6999,48,GROCERY II,2017,10705.0
7000,48,HARDWARE,2013,249.0
7001,48,HARDWARE,2014,317.0
7002,48,HARDWARE,2015,313.0
7003,48,HARDWARE,2016,423.0
7004,48,HARDWARE,2017,205.0
7005,48,HOME AND KITCHEN I,2013,0.0
7006,48,HOME AND KITCHEN I,2014,10301.0
7007,48,HOME AND KITCHEN I,2015,18305.0
7008,48,HOME AND KITCHEN I,2016,17130.0
7009,48,HOME AND KITCHEN I,2017,8731.0
7010,48,HOME AND KITCHEN II,2013,0.0
7011,48,HOME AND KITCHEN II,2014,3111.0
7012,48,HOME AND KITCHEN II,2015,17050.0
7013,48,HOME AND KITCHEN II,2016,12184.0
7014,48,HOME AND KITCHEN II,2017,8780.0
7015,48,HOME APPLIANCES,2013,408.0
7016,48,HOME APPLIANCES,2014,357.0
7017,48,HOME APPLIANCES,2015,323.0
7018,48,HOME APPLIANCES,2016,161.0
7019,48,HOME APPLIANCES,2017,181.0
7020,48,HOME CARE,2013,0.0
7021,48,HOME CARE,2014,144875.0
7022,48,HOME CARE,2015,150248.0
7023,48,HOME CARE,2016,215715.0
7024,48,HOME CARE,2017,144566.0
7025,48,LADIESWEAR,2013,0.0
7026,48,LADIESWEAR,2014,5935.0
7027,48,LADIESWEAR,2015,6018.0
7028,48,LADIESWEAR,2016,9754.0
7029,48,LADIESWEAR,2017,6185.0
7030,48,LAWN AND GARDEN,2013,1078.0
7031,48,LAWN AND GARDEN,2014,1517.0
7032,48,LAWN AND GARDEN,2015,1563.0
7033,48,LAWN AND GARDEN,2016,2323.0
7034,48,LAWN AND GARDEN,2017,4058.0
7035,48,LINGERIE,2013,3371.0
7036,48,LINGERIE,2014,2303.0
7037,48,LINGERIE,2015,1788.0
7038,48,LINGERIE,2016,867.0
7039,48,LINGERIE,2017,860.0
7040,48,"LIQUOR,WINE,BEER",2013,32144.0
7041,48,"LIQUOR,WINE,BEER",2014,37245.0
7042,48,"LIQUOR,WINE,BEER",2015,39643.0
7043,48,"LIQUOR,WINE,BEER",2016,40871.0
7044,48,"LIQUOR,WINE,BEER",2017,24861.0
7045,48,MAGAZINES,2013,0.0
7046,48,MAGAZINES,2014,157.0
7047,48,MAGAZINES,2015,964.0
7048,48,MAGAZINES,2016,2535.0
7049,48,MAGAZINES,2017,1449.0
7050,48,MEATS,2013,358824.7
7051,48,MEATS,2014,361609.03
7052,48,MEATS,2015,368457.62
7053,48,MEATS,2016,343089.97
7054,48,MEATS,2017,223132.88
7055,48,PERSONAL CARE,2013,185059.0
7056,48,PERSONAL CARE,2014,250752.0
7057,48,PERSONAL CARE,2015,278046.0
7058,48,PERSONAL CARE,2016,280641.0
7059,48,PERSONAL CARE,2017,194828.0
7060,48,PET SUPPLIES,2013,0.0
7061,48,PET SUPPLIES,2014,2824.0
7062,48,PET SUPPLIES,2015,3068.0
7063,48,PET SUPPLIES,2016,5351.0
7064,48,PET SUPPLIES,2017,4953.0
7065,48,PLAYERS AND ELECTRONICS,2013,0.0
7066,48,PLAYERS AND ELECTRONICS,2014,5793.0
7067,48,PLAYERS AND ELECTRONICS,2015,4897.0
7068,48,PLAYERS AND ELECTRONICS,2016,6376.0
7069,48,PLAYERS AND ELECTRONICS,2017,5871.0
7070,48,POULTRY,2013,264175.56
7071,48,POULTRY,2014,355866.34
7072,48,POULTRY,2015,372214.0
7073,48,POULTRY,2016,311599.84
7074,48,POULTRY,2017,196817.75
7075,48,PREPARED FOODS,2013,44268.0
7076,48,PREPARED FOODS,2014,49054.78
7077,48,PREPARED FOODS,2015,50534.703
7078,48,PREPARED FOODS,2016,49532.94
7079,48,PREPARED FOODS,2017,28094.021
7080,48,PRODUCE,2013,1902.0
7081,48,PRODUCE,2014,510019.03
7082,48,PRODUCE,2015,510533.0
7083,48,PRODUCE,2016,804269.0
7084,48,PRODUCE,2017,491006.3
7085,48,SCHOOL AND OFFICE SUPPLIES,2013,0.0
7086,48,SCHOOL AND OFFICE SUPPLIES,2014,4695.0
7087,48,SCHOOL AND OFFICE SUPPLIES,2015,4588.0
7088,48,SCHOOL AND OFFICE SUPPLIES,2016,10523.0
7089,48,SCHOOL AND OFFICE SUPPLIES,2017,7469.0
7090,48,SEAFOOD,2013,8757.466
7091,48,SEAFOOD,2014,10938.583
7092,48,SEAFOOD,2015,13216.692
7093,48,SEAFOOD,2016,11242.547
7094,48,SEAFOOD,2017,6308.195
7095,49,AUTOMOTIVE,2013,2622.0
7096,49,AUTOMOTIVE,2014,3682.0
7097,49,AUTOMOTIVE,2015,3705.0
7098,49,AUTOMOTIVE,2016,4689.0
7099,49,AUTOMOTIVE,2017,2788.0
7100,49,BABY CARE,2013,0.0
7101,49,BABY CARE,2014,0.0
7102,49,BABY CARE,2015,0.0
7103,49,BABY CARE,2016,0.0
7104,49,BABY CARE,2017,0.0
7105,49,BEAUTY,2013,1949.0
7106,49,BEAUTY,2014,2193.0
7107,49,BEAUTY,2015,2498.0
7108,49,BEAUTY,2016,4032.0
7109,49,BEAUTY,2017,2571.0
7110,49,BEVERAGES,2013,816075.0
7111,49,BEVERAGES,2014,1760119.0
7112,49,BEVERAGES,2015,2174542.0
7113,49,BEVERAGES,2016,2639963.0
7114,49,BEVERAGES,2017,1830587.0
7115,49,BOOKS,2013,0.0
7116,49,BOOKS,2014,0.0
7117,49,BOOKS,2015,0.0
7118,49,BOOKS,2016,294.0
7119,49,BOOKS,2017,160.0
7120,49,BREAD/BAKERY,2013,199195.86
7121,49,BREAD/BAKERY,2014,310471.4
7122,49,BREAD/BAKERY,2015,443034.0
7123,49,BREAD/BAKERY,2016,473007.8
7124,49,BREAD/BAKERY,2017,304943.12
7125,49,CELEBRATION,2013,0.0
7126,49,CELEBRATION,2014,5259.0
7127,49,CELEBRATION,2015,8376.0
7128,49,CELEBRATION,2016,13807.0
7129,49,CELEBRATION,2017,7493.0
7130,49,CLEANING,2013,426022.0
7131,49,CLEANING,2014,557665.0
7132,49,CLEANING,2015,660964.0
7133,49,CLEANING,2016,706976.0
7134,49,CLEANING,2017,480954.0
7135,49,DAIRY,2013,328956.0
7136,49,DAIRY,2014,610793.0
7137,49,DAIRY,2015,752184.0
7138,49,DAIRY,2016,908945.0
7139,49,DAIRY,2017,584105.0
7140,49,DELI,2013,92708.71
7141,49,DELI,2014,118067.12
7142,49,DELI,2015,147427.56
7143,49,DELI,2016,149846.66
7144,49,DELI,2017,110180.82
7145,49,EGGS,2013,115812.0
7146,49,EGGS,2014,152637.0
7147,49,EGGS,2015,165997.0
7148,49,EGGS,2016,175174.0
7149,49,EGGS,2017,114528.0
7150,49,FROZEN FOODS,2013,122568.4
7151,49,FROZEN FOODS,2014,139696.23
7152,49,FROZEN FOODS,2015,182716.62
7153,49,FROZEN FOODS,2016,184243.27
7154,49,FROZEN FOODS,2017,89624.01
7155,49,GROCERY I,2013,1493062.0
7156,49,GROCERY I,2014,2064304.0
7157,49,GROCERY I,2015,2570111.0
7158,49,GROCERY I,2016,2978446.0
7159,49,GROCERY I,2017,1982057.0
7160,49,GROCERY II,2013,19592.0
7161,49,GROCERY II,2014,22617.0
7162,49,GROCERY II,2015,26515.0
7163,49,GROCERY II,2016,22884.0
7164,49,GROCERY II,2017,16479.0
7165,49,HARDWARE,2013,401.0
7166,49,HARDWARE,2014,684.0
